District of Columbia ,Minnesota,141
District of Columbia ,Mississippi,99
District of Columbia ,Missouri,461
District of Columbia ,Montana,0
District of Columbia ,Nebraska,100
District of Columbia ,Nevada,43
District of Columbia ,New Hampshire,95
District of Columbia ,New Jersey,1187
District of Columbia ,New Mexico,30
District of Columbia ,New York,2802
District of Columbia ,North Carolina,2031
District of Columbia ,North Dakota,53
District of Columbia ,Ohio,789
District of Columbia ,Oklahoma,0
District of Columbia ,Oregon,226
District of Columbia ,Pennsylvania,1336
District of Columbia ,Rhode Island,45
District of Columbia ,South Carolina,743
District of Columbia ,South Dakota,0
District of Columbia ,Tennessee,203
District of Columbia ,Texas,1059
District of Columbia ,Utah,149
District of Columbia ,Vermont,134
District of Columbia ,Virginia,11821
District of Columbia ,Washington,1837
District of Columbia ,West Virginia,328
District of Columbia ,Wisconsin,109
District of Columbia ,Wyoming,0
Florida,Alabama,14298
Florida,Alaska,1172
Florida,Arizona,6701
Florida,Arkansas,3966
Florida,California,22464
Florida,Colorado,14017
Florida,Connecticut,4563
Florida,Delaware,1122
Florida,District of Columbia ,1789
Florida,Georgia,51020
Florida,Hawaii,3085
Florida,Idaho,1406
Florida,Illinois,13561
Florida,Indiana,8650
Florida,Iowa,1931
Florida,Kansas,3991
Florida,Kentucky,7426
Florida,Louisiana,2878
Florida,Maine,2082
Florida,Maryland,11989
Florida,Massachusetts,9455
Florida,Michigan,12601
Florida,Minnesota,5720
Florida,Mississippi,3369
Florida,Missouri,7112
Florida,Montana,1263
Florida,Nebraska,1111
Florida,Nevada,4018
Florida,New Hampshire,3806
Florida,New Jersey,13591
Florida,New Mexico,2196
Florida,New York,24084
Florida,North Carolina,37585
Florida,North Dakota,1355
Florida,Ohio,15037
Florida,Oklahoma,5489
Florida,Oregon,3824
Florida,Pennsylvania,17029
Florida,Rhode Island,657
Florida,South Carolina,15772
Florida,South Dakota,2128
Florida,Tennessee,26724
Florida,Texas,37262
Florida,Utah,2743
Florida,Vermont,2105
Florida,Virginia,20272
Florida,Washington,8084
Florida,West Virginia,1722
Florida,Wisconsin,5593
Florida,Wyoming,1159
Georgia,Alabama,18433
Georgia,Alaska,565
Georgia,Arizona,3149
Georgia,Arkansas,929
Georgia,California,11753
Georgia,Colorado,8239
Georgia,Connecticut,2606
Georgia,Delaware,118
Georgia,District of Columbia ,647
Georgia,Florida,35350
Georgia,Hawaii,2192
Georgia,Idaho,436
Georgia,Illinois,4106
Georgia,Indiana,4525
Georgia,Iowa,140
Georgia,Kansas,1072
Georgia,Kentucky,3638
Georgia,Louisiana,5901
Georgia,Maine,235
Georgia,Maryland,3676
Georgia,Massachusetts,2988
Georgia,Michigan,1477
Georgia,Minnesota,727
Georgia,Mississippi,3358
Georgia,Missouri,1919
Georgia,Montana,892
Georgia,Nebraska,982
Georgia,Nevada,1511
Georgia,New Hampshire,533
Georgia,New Jersey,1817
Georgia,New Mexico,232
Georgia,New York,7994
Georgia,North Carolina,17020
Georgia,North Dakota,1194
Georgia,Ohio,5178
Georgia,Oklahoma,1590
Georgia,Oregon,1203
Georgia,Pennsylvania,4255
Georgia,Rhode Island,739
Georgia,South Carolina,16110
Georgia,South Dakota,968
Georgia,Tennessee,17439
Georgia,Texas,14235
Georgia,Utah,2665
Georgia,Vermont,170
Georgia,Virginia,7894
Georgia,Washington,5899
Georgia,West Virginia,582
Georgia,Wisconsin,2016
Georgia,Wyoming,40
Hawaii,Alabama,627
Hawaii,Alaska,1029
Hawaii,Arizona,591
Hawaii,Arkansas,468
Hawaii,California,12848
Hawaii,Colorado,3356
Hawaii,Connecticut,472
Hawaii,Delaware,0
Hawaii,District of Columbia ,124
Hawaii,Florida,3008
Hawaii,Georgia,2335
Hawaii,Idaho,0
Hawaii,Illinois,459
Hawaii,Indiana,47
Hawaii,Iowa,689
Hawaii,Kansas,564
Hawaii,Kentucky,402
Hawaii,Louisiana,1117
Hawaii,Maine,55
Hawaii,Maryland,892
Hawaii,Massachusetts,257
Hawaii,Michigan,496
Hawaii,Minnesota,241
Hawaii,Mississippi,489
Hawaii,Missouri,322
Hawaii,Montana,225
Hawaii,Nebraska,420
Hawaii,Nevada,4959
Hawaii,New Hampshire,151
Hawaii,New Jersey,305
Hawaii,New Mexico,313
Hawaii,New York,1181
Hawaii,North Carolina,3402
Hawaii,North Dakota,204
Hawaii,Ohio,735
Hawaii,Oklahoma,931
Hawaii,Oregon,2729
Hawaii,Pennsylvania,783
Hawaii,Rhode Island,0
Hawaii,South Carolina,857
Hawaii,South Dakota,0
Hawaii,Tennessee,1515
Hawaii,Texas,7986
Hawaii,Utah,2533
Hawaii,Vermont,98
Hawaii,Virginia,3116
Hawaii,Washington,3416
Hawaii,West Virginia,42
Hawaii,Wisconsin,449
Hawaii,Wyoming,55
Idaho,Alabama,0
Idaho,Alaska,497
Idaho,Arizona,2733
Idaho,Arkansas,0
Idaho,California,4224
Idaho,Colorado,1268
Idaho,Connecticut,0
Idaho,Delaware,0
Idaho,District of Columbia ,0
Idaho,Florida,1594
Idaho,Georgia,193
Idaho,Hawaii,1027
Idaho,Illinois,1093
Idaho,Indiana,887
Idaho,Iowa,111
Idaho,Kansas,449
Idaho,Kentucky,2215
Idaho,Louisiana,69
Idaho,Maine,308
Idaho,Maryland,470
Idaho,Massachusetts,44
Idaho,Michigan,509
Idaho,Minnesota,544
Idaho,Mississippi,0
Idaho,Missouri,276
Idaho,Montana,2157
Idaho,Nebraska,19
Idaho,Nevada,875
Idaho,New Hampshire,0
Idaho,New Jersey,255
Idaho,New Mexico,665
Idaho,New York,491
Idaho,North Carolina,244
Idaho,North Dakota,433
Idaho,Ohio,334
Idaho,Oklahoma,216
Idaho,Oregon,5745
Idaho,Pennsylvania,110
Idaho,Rhode Island,42
Idaho,South Carolina,0
Idaho,South Dakota,297
Idaho,Tennessee,148
Idaho,Texas,3494
Idaho,Utah,8574
Idaho,Vermont,0
Idaho,Virginia,166
Idaho,Washington,11911
Idaho,West Virginia,0
Idaho,Wisconsin,129
Idaho,Wyoming,367
Illinois,Alabama,3310
Illinois,Alaska,1024
Illinois,Arizona,13247
Illinois,Arkansas,3359
Illinois,California,22165
Illinois,Colorado,7783
Illinois,Connecticut,1513
Illinois,Delaware,191
Illinois,District of Columbia ,1066
Illinois,Florida,27622
Illinois,Georgia,6146
Illinois,Hawaii,583
Illinois,Idaho,120
Illinois,Indiana,31556
Illinois,Iowa,15699
Illinois,Kansas,2839
Illinois,Kentucky,5108
Illinois,Louisiana,2205
Illinois,Maine,180
Illinois,Maryland,1827
Illinois,Massachusetts,3415
Illinois,Michigan,10193
Illinois,Minnesota,8454
Illinois,Mississippi,3245
Illinois,Missouri,20041
Illinois,Montana,549
Illinois,Nebraska,1696
Illinois,Nevada,2938
Illinois,New Hampshire,0
Illinois,New Jersey,972
Illinois,New Mexico,482
Illinois,New York,5977
Illinois,North Carolina,6544
Illinois,North Dakota,467
Illinois,Ohio,9797
Illinois,Oklahoma,3201
Illinois,Oregon,2022
Illinois,Pennsylvania,3659
Illinois,Rhode Island,293
Illinois,South Carolina,3454
Illinois,South Dakota,841
Illinois,Tennessee,9857
Illinois,Texas,19241
Illinois,Utah,1737
Illinois,Vermont,75
Illinois,Virginia,7025
Illinois,Washington,5382
Illinois,West Virginia,564
Illinois,Wisconsin,25155
Illinois,Wyoming,214
Indiana,Alabama,1874
Indiana,Alaska,165
Indiana,Arizona,2555
Indiana,Arkansas,1241
Indiana,California,6313
Indiana,Colorado,2945
Indiana,Connecticut,237
Indiana,Delaware,50
Indiana,District of Columbia ,146
Indiana,Florida,11784
Indiana,Georgia,4151
Indiana,Hawaii,306
Indiana,Idaho,521
Indiana,Illinois,16223
Indiana,Iowa,1251
Indiana,Kansas,731
Indiana,Kentucky,11241
Indiana,Louisiana,458
Indiana,Maine,204
Indiana,Maryland,1048
Indiana,Massachusetts,819
Indiana,Michigan,12702
Indiana,Minnesota,1388
Indiana,Mississippi,2858
Indiana,Missouri,3462
Indiana,Montana,391
Indiana,Nebraska,669
Indiana,Nevada,850
Indiana,New Hampshire,327
Indiana,New Jersey,312
Indiana,New Mexico,0
Indiana,New York,2007
Indiana,North Carolina,3506
Indiana,North Dakota,113
Indiana,Ohio,14252
Indiana,Oklahoma,813
Indiana,Oregon,854
Indiana,Pennsylvania,2045
Indiana,Rhode Island,0
Indiana,South Carolina,3095
Indiana,South Dakota,144
Indiana,Tennessee,4928
Indiana,Texas,9704
Indiana,Utah,355
Indiana,Vermont,31
Indiana,Virginia,2259
Indiana,Washington,1118
Indiana,West Virginia,1227
Indiana,Wisconsin,2663
Indiana,Wyoming,227
Iowa,Alabama,704
Iowa,Alaska,26
Iowa,Arizona,3049
Iowa,Arkansas,119
Iowa,California,2461
Iowa,Colorado,2385
Iowa,Connecticut,86
Iowa,Delaware,205
Iowa,District of Columbia ,162
Iowa,Florida,3538
Iowa,Georgia,1995
Iowa,Hawaii,586
Iowa,Idaho,178
Iowa,Illinois,7727
Iowa,Indiana,311
Iowa,Kansas,3704
Iowa,Kentucky,265
Iowa,Louisiana,100
Iowa,Maine,0
Iowa,Maryland,322
Iowa,Massachusetts,79
Iowa,Michigan,506
Iowa,Minnesota,4626
Iowa,Mississippi,70
Iowa,Missouri,4904
Iowa,Montana,142
Iowa,Nebraska,6072
Iowa,Nevada,508
Iowa,New Hampshire,14
Iowa,New Jersey,163
Iowa,New Mexico,434
Iowa,New York,2352
Iowa,North Carolina,1976
Iowa,North Dakota,166
Iowa,Ohio,2395
Iowa,Oklahoma,603
Iowa,Oregon,139
Iowa,Pennsylvania,365
Iowa,Rhode Island,0
Iowa,South Carolina,1036
Iowa,South Dakota,3275
Iowa,Tennessee,588
Iowa,Texas,6379
Iowa,Utah,754
Iowa,Vermont,53
Iowa,Virginia,1388
Iowa,Washington,647
Iowa,West Virginia,0
Iowa,Wisconsin,3072
Iowa,Wyoming,30
Kansas,Alabama,357
Kansas,Alaska,800
Kansas,Arizona,3802
Kansas,Arkansas,1072
Kansas,California,4826
Kansas,Colorado,5071
Kansas,Connecticut,79
Kansas,Delaware,747
Kansas,District of Columbia ,0
Kansas,Florida,2970
Kansas,Georgia,1110
Kansas,Hawaii,1385
Kansas,Idaho,571
Kansas,Illinois,2047
Kansas,Indiana,918
Kansas,Iowa,2274
Kansas,Kentucky,3016
Kansas,Louisiana,1056
Kansas,Maine,67
Kansas,Maryland,573
Kansas,Massachusetts,747
Kansas,Michigan,1825
Kansas,Minnesota,936
Kansas,Mississippi,583
Kansas,Missouri,21037
Kansas,Montana,1031
Kansas,Nebraska,4355
Kansas,Nevada,412
Kansas,New Hampshire,41
Kansas,New Jersey,248
Kansas,New Mexico,378
Kansas,New York,1262
Kansas,North Carolina,1815
Kansas,North Dakota,306
Kansas,Ohio,803
Kansas,Oklahoma,5393
Kansas,Oregon,899
Kansas,Pennsylvania,1065
Kansas,Rhode Island,0
Kansas,South Carolina,1091
Kansas,South Dakota,906
Kansas,Tennessee,796
Kansas,Texas,12049
Kansas,Utah,964
Kansas,Vermont,0
Kansas,Virginia,1875
Kansas,Washington,1318
Kansas,West Virginia,113
Kansas,Wisconsin,1186
Kansas,Wyoming,675
Kentucky,Alabama,4216
Kentucky,Alaska,162
Kentucky,Arizona,1265
Kentucky,Arkansas,831
Kentucky,California,2010
Kentucky,Colorado,2754
Kentucky,Connecticut,233
Kentucky,Delaware,94
Kentucky,District of Columbia ,110
Kentucky,Florida,11330
Kentucky,Georgia,2027
Kentucky,Hawaii,170
Kentucky,Idaho,40
Kentucky,Illinois,3289
Kentucky,Indiana,9224
Kentucky,Iowa,393
Kentucky,Kansas,739
Kentucky,Louisiana,3041
Kentucky,Maine,512
Kentucky,Maryland,745
Kentucky,Massachusetts,399
Kentucky,Michigan,2221
Kentucky,Minnesota,443
Kentucky,Mississippi,251
Kentucky,Missouri,2042
Kentucky,Montana,26
Kentucky,Nebraska,607
Kentucky,Nevada,846
Kentucky,New Hampshire,270
Kentucky,New Jersey,112
Kentucky,New Mexico,129
Kentucky,New York,986
Kentucky,North Carolina,3906
Kentucky,North Dakota,0
Kentucky,Ohio,16598
Kentucky,Oklahoma,214
Kentucky,Oregon,942
Kentucky,Pennsylvania,921
Kentucky,Rhode Island,86
Kentucky,South Carolina,1408
Kentucky,South Dakota,57
Kentucky,Tennessee,13720
Kentucky,Texas,3841
Kentucky,Utah,368
Kentucky,Vermont,740
Kentucky,Virginia,2431
Kentucky,Washington,475
Kentucky,West Virginia,1061
Kentucky,Wisconsin,1661
Kentucky,Wyoming,568
Louisiana,Alabama,2837
Louisiana,Alaska,83
Louisiana,Arizona,1416
Louisiana,Arkansas,2311
Louisiana,California,4441
Louisiana,Colorado,1216
Louisiana,Connecticut,597
Louisiana,Delaware,468
Louisiana,District of Columbia ,0
Louisiana,Florida,4389
Louisiana,Georgia,3082
Louisiana,Hawaii,320
Louisiana,Idaho,264
Louisiana,Illinois,2373
Louisiana,Indiana,747
Louisiana,Iowa,360
Louisiana,Kansas,1097
Louisiana,Kentucky,722
Louisiana,Maine,38
Louisiana,Maryland,1281
Louisiana,Massachusetts,633
Louisiana,Michigan,1254
Louisiana,Minnesota,382
Louisiana,Mississippi,12049
Louisiana,Missouri,2063
Louisiana,Montana,106
Louisiana,Nebraska,199
Louisiana,Nevada,657
Louisiana,New Hampshire,0
Louisiana,New Jersey,353
Louisiana,New Mexico,524
Louisiana,New York,2069
Louisiana,North Carolina,2454
Louisiana,North Dakota,778
Louisiana,Ohio,1463
Louisiana,Oklahoma,2107
Louisiana,Oregon,238
Louisiana,Pennsylvania,986
Louisiana,Rhode Island,0
Louisiana,South Carolina,1913
Louisiana,South Dakota,408
Louisiana,Tennessee,2226
Louisiana,Texas,29108
Louisiana,Utah,241
Louisiana,Vermont,24
Louisiana,Virginia,2609
Louisiana,Washington,1278
Louisiana,West Virginia,572
Louisiana,Wisconsin,518
Louisiana,Wyoming,72
Maine,Alabama,0
Maine,Alaska,16
Maine,Arizona,353
Maine,Arkansas,27
Maine,California,1294
Maine,Colorado,912
Maine,Connecticut,1342
Maine,Delaware,101
Maine,District of Columbia ,61
Maine,Florida,2783
Maine,Georgia,89
Maine,Hawaii,124
Maine,Idaho,0
Maine,Illinois,0
Maine,Indiana,128
Maine,Iowa,101
Maine,Kansas,0
Maine,Kentucky,118
Maine,Louisiana,35
Maine,Maryland,990
Maine,Massachusetts,3188
Maine,Michigan,410
Maine,Minnesota,249
Maine,Mississippi,52
Maine,Missouri,182
Maine,Montana,54
Maine,Nebraska,7
Maine,Nevada,0
Maine,New Hampshire,4016
Maine,New Jersey,101
Maine,New Mexico,257
Maine,New York,731
Maine,North Carolina,1235
Maine,North Dakota,0
Maine,Ohio,761
Maine,Oklahoma,0
Maine,Oregon,406
Maine,Pennsylvania,916
Maine,Rhode Island,606
Maine,South Carolina,192
Maine,South Dakota,0
Maine,Tennessee,576
Maine,Texas,815
Maine,Utah,98
Maine,Vermont,455
Maine,Virginia,535
Maine,Washington,421
Maine,West Virginia,74
Maine,Wisconsin,186
Maine,Wyoming,15
Maryland,Alabama,493
Maryland,Alaska,548
Maryland,Arizona,2955
Maryland,Arkansas,470
Maryland,California,11042
Maryland,Colorado,3454
Maryland,Connecticut,1182
Maryland,Delaware,5639
Maryland,District of Columbia ,12735
Maryland,Florida,15173
Maryland,Georgia,5797
Maryland,Hawaii,574
Maryland,Idaho,75
Maryland,Illinois,3011
Maryland,Indiana,1192
Maryland,Iowa,0
Maryland,Kansas,871
Maryland,Kentucky,1689
Maryland,Louisiana,516
Maryland,Maine,377
Maryland,Massachusetts,3439
Maryland,Michigan,1174
Maryland,Minnesota,1330
Maryland,Mississippi,391
Maryland,Missouri,682
Maryland,Montana,0
Maryland,Nebraska,579
Maryland,Nevada,474
Maryland,New Hampshire,423
Maryland,New Jersey,2788
Maryland,New Mexico,162
Maryland,New York,7775
Maryland,North Carolina,8717
Maryland,North Dakota,281
Maryland,Ohio,2272
Maryland,Oklahoma,871
Maryland,Oregon,327
Maryland,Pennsylvania,20660
Maryland,Rhode Island,521
Maryland,South Carolina,7826
Maryland,South Dakota,144
Maryland,Tennessee,1470
Maryland,Texas,13777
Maryland,Utah,743
Maryland,Vermont,357
Maryland,Virginia,28366
Maryland,Washington,4526
Maryland,West Virginia,3876
Maryland,Wisconsin,579
Maryland,Wyoming,0
Massachusetts,Alabama,445
Massachusetts,Alaska,170
Massachusetts,Arizona,1299
Massachusetts,Arkansas,139
Massachusetts,California,17529
Massachusetts,Colorado,3949
Massachusetts,Connecticut,7630
Massachusetts,Delaware,481
Massachusetts,District of Columbia ,1664
Massachusetts,Florida,20314
Massachusetts,Georgia,2577
Massachusetts,Hawaii,656
Massachusetts,Idaho,0
Massachusetts,Illinois,3956
Massachusetts,Indiana,1010
Massachusetts,Iowa,514
Massachusetts,Kansas,1424
Massachusetts,Kentucky,239
Massachusetts,Louisiana,630
